Time,cpu_util_percent,mem_util_percent,net_in,net_out,disk_usage_percent_read,disk_usage_percent_write
324000,7.2,21,11186065144,13118520200,0,112537.6
324060,6.4,21.16666667,11188268144,13121726272,0,162304
324120,11.25,21,11190430129,13124859900,0,85708.8
324180,5.6,21.33333333,11192592673,13127981529,0,116821.3333
324240,10.2,21.16666667,11194738495,13131172876,0,149094.4
324300,6.8,21,11196938185,13134725575,0,128170.6667
324360,6.5,21,11199149505,13138354796,0,97382.4
324420,7.6,21,11201414358,13141801381,0,75776
324480,7.6,21.16666667,11203539784,13144825949,0,94515.2
324540,9,21.33333333,11205666331,13147886545,0,89770.66667
324600,6,21.83333333,11207907437,13151166448,0,142745.6
324660,5.2,21.66666667,11210135436,13154418773,0,110387.2
324720,4.5,21.16666667,11212373222,13157826090,0,110336
324780,6.8,21.33333333,11214563447,13161095524,0,88985.6
324840,5.6,21.16666667,11216716473,13164353770,0,87722.66667
324900,7.6,21,11218978585,13167902435,0,90009.6
324960,6,21.16666667,11221246393,13171622380,0,150954.6667
325020,6.5,21.33333333,11223513009,13175138124,0,91955.2
325080,7.8,21.66666667,11225673064,13178524777,0,143701.3333
325140,6.4,21.66666667,11227896129,13182026954,0,88883.2
325200,8.8,21,11230131020,13185427520,0,107605.3333
325260,5.5,21.16666667,11232305757,13188454614,0,91340.8
325320,10.4,21,11234518475,13192023955,0,127590.4
325380,5,21,11236736896,13195622501,0,165290.6667
325440,8.6,21.33333333,11238906465,13198982084,0,111001.6
325500,5.5,21,11241175800,13202383833,0,132864
325560,4.8,21,11243435139,13205846320,0,162099.2
325620,7.6,21,11245668369,13209259996,0,120917.3333
325680,5.4,21,11247801311,13212494898,0,80691.2
325740,8.75,21.16666667,11249933048,13215537818,0,204458.6667
325800,8.2,21,11252152954,13218800698,0,92467.2
325860,6.8,21,11254361535,13222298325,0,189440
325920,5.5,21,11256597479,13226032381,0,87552
325980,8.2,21,11258753702,13229285782,0,95948.8
326040,6.8,21.16666667,11260917042,13232225528,0,115626.6667
326100,7.8,21,11263136631,13235410673,0,141004.8
326160,7.2,21,11265316962,13238591738,0,123392
326220,7.5,21,11267545023,13241959025,0,104345.6
326280,7.8,21,11269701005,13245144550,0,92074.66667
326340,8,21.16666667,11271855085,13248256039,0,108851.2
326400,9.2,21,11274139393,13251494774,0,102229.3333
326460,7.75,21,11276409227,13254689753,0,96358.4
326520,5.8,21,11278619491,13258024040,0,101205.3333
326580,7.6,21,11280816218,13261262802,0,74956.8
326640,7.2,21.16666667,11282942965,13264483660,0,102400
326700,7.6,21,11285141129,13267793825,0,139093.3333
326760,7.5,21.16666667,11287404252,13271111157,0,106086.4
326820,7.2,21.16666667,11289665985,13274571604,0,104448
326880,5.6,21,11291835790,13277804627,0,96563.2
326940,8.5,21.5,11293960629,13281251423,0,100693.3333
327000,7.2,21,11296228295,13284812477,0,120115.2
327060,6.8,21,11298457800,13287957055,0,79701.33333
327120,4.25,21,11300710052,13291115273,0,178278.4
327180,7,21.16666667,11302915089,13294388312,0,107946.6667
327240,7.6,21.16666667,11305157697,13297859521,0,132915.2
327300,6,21,11307441087,13301244905,0,88371.2
327360,5.5,21,11309604553,13304499470,0,127658.6667
327420,7,21.33333333,11311770009,13307532745,0,155852.8
327480,6.4,21,11313911233,13310838372,0,116053.3333
327540,9.6,21.5,11316035442,13313874375,0,118272
327600,6,21,11318240629,13317588387,0,147114.6667
327660,5.75,21.16666667,11320466109,13321075217,0,117350.4
327720,6.8,21.16666667,11322738301,13324596040,0,96085.33333
327780,7,21,11324835913,13327515168,0,87859.2
327840,6.6,21.16666667,11327003950,13330801855,0,117760
327900,6.4,21,11329267518,13334321742,0,110592
327960,8.25,21,11331471987,13337916474,0,131686.4
328020,6.2,21,11333708969,13341364004,0,104533.3333
328080,6.8,21,11335901458,13344546238,0,91033.6
328140,5.75,21.16666667,11338064367,13347897764,0,97365.33333
328200,7.8,21.16666667,11340316957,13351325410,0,116940.8
328260,8.2,21.16666667,11342592642,13354691996,0,64768
328320,7.5,21,11344819683,13357930289,0,104243.2
328380,8.4,21,11347022915,13361385198,0,67584
328440,7,21.16666667,11349218964,13364438062,0,94003.2
328500,7,21.16666667,11351441518,13367670274,0,80384
328560,7.75,21.33333333,11353650961,13370763024,0,102707.2
328620,6.4,21.66666667,11355817912,13374130848,0,79155.2
328680,5.8,21.5,11357934855,13377405116,0,93696
328740,6,21.66666667,11360128822,13380667558,0,121344
328800,6.4,22,11362385020,13384357318,0,83200
328860,7.25,21.83333333,11364608716,13387689385,0,68710.4
328920,6.2,22,11366906840,13391247607,0,128341.3333
328980,7.4,21.83333333,11369092265,13394378463,0,107929.6
329040,8.4,22,11371254871,13397424193,0,115200
329100,6,21.16666667,11373550220,13400629110,0,166297.6
329160,7,21,11375799498,13404128078,0,123648
329220,7.4,21,11377965948,13407390003,0,102809.6
329280,8.2,21,11380152310,13410634720,0,143155.2
329340,8.4,21,11382295555,13413541085,0,97194.66667
329400,8.5,21.66666667,11384514081,13416728534,0,213606.4
329460,8.4,21.33333333,11386829463,13420192982,0,150016
329520,7.4,21,11389051595,13423647549,0,126259.2
329580,9,21,11391206616,13426748300,0,105898.6667
329640,6.5,21,11393412717,13429942876,0,89804.8
329700,10,21.16666667,11395640510,13433455047,0,99328
329760,5.6,21,11397808565,13436648494,0,147046.4
329820,6.4,21,11400017825,13439670366,0,144486.4
329880,7.25,21,11402204239,13442952565,0,113322.6667
329940,7.2,21.5,11404378166,13446210853,0,67993.6
330000,7.6,21.16666667,11406610321,13449314887,0,123989.3333
330060,7.6,21.33333333,11408805711,13452596773,0,91545.6
330120,7.8,21,11410988807,13455974603,0,106496
330180,5,21,11413134311,13459404807,0,81510.4
330240,6.6,21,11415265159,13462538073,0,139008
330300,9.2,21.16666667,11417453818,13466085176,0,95846.4
330360,5.6,21.16666667,11419713407,13469315246,0,92842.66667
330420,6.5,21,11421927000,13472812701,0,93388.8
330480,6.6,21,11424161755,13475959262,0,89804.8
330540,7,21,11426317572,13479296672,0,78677.33333
330600,8,21.16666667,11428525971,13482465022,0,159744
330660,5,21,11430745150,13485978454,0,163498.6667
330720,8,21,11432974980,13489584345,0,134963.2
330780,5.8,21,11435137056,13492679346,0,117930.6667
330840,6.8,21.16666667,11437272972,13495828735,0,87347.2
330900,6.8,21.16666667,11439534823,13499251183,0,107605.3333
330960,5.5,21,11441734344,13502731311,0,188518.4
331020,7,21,11443922217,13505974891,0,94634.66667
331080,5.2,21,11446181741,13509839720,0,181862.4
331140,5.8,21,11448366169,13513322186,0,105267.2
331200,9.25,21.33333333,11450621319,13516655780,0,133461.3333
331260,5.4,21,11452898583,13520079232,0,134246.4
331320,7.8,21,11455077031,13523198643,0,121173.3333
331380,6.2,21,11457157601,13526320689,0,134144
331440,6.6,21,11459346773,13529473931,0,144896
331500,7.5,21.16666667,11461609311,13532958426,0,69529.6
331560,6,21,11463848232,13536475736,0,124416
331620,6.4,21.16666667,11466034043,13539702388,0,82022.4
331680,7.2,21.66666667,11468218083,13542910872,0,107093.3333
331740,13.5,21.5,11470419092,13546101533,0,67072
331800,6.4,21.5,11472607077,13549398289,0,114585.6
331860,4.4,21.16666667,11474795075,13552545564,0,95658.66667
331920,6.4,21.16666667,11476955754,13555915138,0,100352
331980,5,21,11479137715,13559091273,0,84394.66667
332040,5.6,21,11481295081,13562195191,0,97280
332100,7.6,21.16666667,11483549279,13565707276,0,101546.6667
332160,7.2,21,11485803088,13569157905,0,77004.8
332220,6.4,21,11488009072,13572696253,0,134144
332280,8,21,11490230364,13576076428,0,77721.6
332340,5.2,21,11492480018,13579363129,0,104960
332400,10.4,21.16666667,11494767595,13582669480,0,115609.6
332460,6.8,21,11497000139,13585865546,0,158105.6
332520,8,21,11499262159,13589102331,0,85418.66667
332580,6,21,11501438467,13592503101,0,125132.8
332640,5,21,11503590884,13595844376,0,84565.33333
332700,7,21.16666667,11505863954,13599114513,0,139980.8
332760,5.25,21,11508075771,13602520237,0,92757.33333
332820,6.4,21,11510306140,13605796828,0,106496
332880,5.8,21,11512467560,13609039197,0,92928
332940,6.8,21,11514627401,13612223078,0,192614.4
333000,10,21.16666667,11516831793,13615310924,0,152320
333060,4.75,21,11519026025,13618321165,0,122982.4
333120,6.8,21,11521239275,13621561994,0,95334.4
333180,4.6,21,11523396692,13624663037,0,66218.66667
333240,6.8,21,11525623225,13627733605,0,99942.4
333300,5.75,21.16666667,11527838910,13631312104,0,62293.33333
333360,5,21,11530054009,13634624080,0,114688
333420,7,21,11532264350,13637654107,0,81066.66667
333480,7.2,21,11534397379,13640694928,0,75468.8
333540,7.4,21.16666667,11536561490,13643950768,0,75690.66667
333600,6.5,21.5,11538865353,13647288182,0,99328
333660,8.2,21.16666667,11541086756,13650416804,0,92501.33333
333720,5.6,21,11543254618,13653673409,0,69222.4
333780,7.4,21,11545418164,13656862813,0,143872
333840,6,21.16666667,11547576314,13660267809,0,79360
333900,8.8,21.66666667,11549798279,13663674378,0,135372.8
333960,5.2,21.66666667,11552018957,13667133677,0,86186.66667
334020,5.2,21.33333333,11554272449,13670436877,0,86323.2
334080,7.8,21.66666667,11556516817,13673816316,0,75178.66667
334140,6.25,21.83333333,11558785850,13677241260,0,95744
334200,7.2,21.66666667,11561074312,13680760024,0,125440
334260,8.2,21.66666667,11563238012,13683965378,0,177766.4
334320,4.6,21.66666667,11565453536,13687514529,0,87893.33333
334380,6.75,21.66666667,11567605017,13690800116,0,115200
334440,5.6,21.5,11569745746,13694062024,0,81715.2
334500,8,21.16666667,11572022176,13697572055,0,189525.3333
334560,4.75,21.16666667,11574260003,13700885809,0,171520
334620,7.8,21.16666667,11576471394,13704348580,0,124160
334680,5.2,21.16666667,11578603021,13707466073,0,80486.4
334740,4.6,21.33333333,11580721985,13710555658,0,122880
334800,8.8,21.5,11582961692,13713796939,0,164352
334860,7.25,21.16666667,11585271872,13717059368,0,126464
334920,5.4,21,11587520648,13720334374,0,92160
334980,6.4,21.16666667,11589712739,13723835764,0,59818.66667
335040,4.8,21.16666667,11591883051,13727283907,0,82944
335100,10.25,21.5,11594078033,13730516309,0,70246.4
335160,11.6,21.33333333,11596271932,13733544416,0,115285.3333
335220,6,21.5,11598516105,13736615567,0,82636.8
335280,6.4,21.5,11600673396,13739953740,0,106325.3333
335340,6.5,21.16666667,11602796387,13743378340,0,113459.2
335400,5.6,21.16666667,11605050702,13747261972,0,98048
335460,5.8,21,11607348520,13750741186,0,113868.8
335520,5.8,21.16666667,11609520878,13754333875,0,85504
335580,5,21.33333333,11611669590,13757518194,0,110284.8
335640,5,21.66666667,11613809987,13760851661,0,126634.6667
335700,8.6,21.66666667,11616024663,13764326188,0,113459.2
335760,6,21.66666667,11618304605,13767554473,0,85196.8
335820,6.2,21.83333333,11620575912,13770942802,0,111701.3333
335880,7,21.5,11622741184,13774176010,0,126976
335940,6.6,21.33333333,11624916586,13777671124,0,110336
336000,8.2,22,11627170563,13781152703,0,86323.2
336060,7.2,22,11629400332,13784374677,0,100864
336120,7.25,21.66666667,11631676933,13787829223,0,93388.8
336180,5.6,21.5,11633920493,13791286364,0,115541.3333
336240,8,21.33333333,11636080916,13794368849,0,99840
336300,7.2,21.33333333,11638323808,13797827662,0,109824
336360,5.6,21.33333333,11640554263,13801387700,0,115814.4
336420,6.25,21.5,11642754582,13804556700,0,159948.8
336480,4.6,21.66666667,11644938235,13807830651,0,98560
336540,5.75,21.66666667,11647125553,13811235403,0,111104
336600,9.2,21.83333333,11649369358,13814657271,0,119381.3333
336660,6.2,21.33333333,11651642926,13818050742,0,141209.6
336720,6.5,21.66666667,11653883990,13821321333,0,117760
336780,7,21.16666667,11656119540,13824744352,0,139161.6
336840,7.2,21,11658288070,13828066127,0,94464
336900,9,21.16666667,11660522539,13831419870,0,107008
336960,6.75,21.16666667,11662736359,13834943545,0,84684.8
337020,7.6,21.5,11664992686,13838077975,0,101546.6667
337080,6.2,21.66666667,11667139261,13841167583,0,79769.6
337140,5.6,21.33333333,11669275819,13844321864,0,100096
337200,6.4,21.83333333,11671568737,13847610941,0,106496
337260,7,21.83333333,11673810024,13850967307,0,157952
337320,6.2,21.66666667,11676091679,13854144764,0,96972.8
337380,6.2,21.66666667,11678248039,13857151943,0,104021.3333
337440,6.4,21.33333333,11680416184,13860369988,0,66662.4
337500,7.5,21.83333333,11682585296,13863494632,0,106837.3333
337560,6.4,21.5,11684825868,13866800439,0,81203.2
337620,7,21.66666667,11687086368,13869883582,0,140492.8
337680,9,21.5,11689222733,13872982353,0,133120
337740,6.4,21.83333333,11691454431,13876551462,0,89395.2
337800,8,22,11693713307,13880308458,0,108032
337860,7.8,22,11695981351,13883583373,0,106496
337920,8.4,22,11698167316,13886565372,0,139178.6667
337980,8.4,22,11700321660,13889752494,0,71577.6
338040,7,21.5,11702482172,13893068415,0,187050.6667
338100,9.2,21.33333333,11704729686,13896552161,0,127590.4
338160,6.8,21,11706970401,13899577392,0,140458.6667
338220,5.4,21.33333333,11709142052,13902901177,0,93900.8
338280,6.8,21.5,11711294991,13906206682,0,106803.2
338340,4.25,21.5,11713427777,13909352341,0,141824
338400,9.2,21.5,11715601408,13912378946,0,167014.4
338460,4.2,21.66666667,11717886933,13915634015,0,160853.3333
338520,6.6,21.33333333,11720128160,13919147612,0,102297.6
338580,5.75,21.83333333,11722320534,13922279349,0,90794.66667
338640,7.6,21.5,11724569647,13925671872,0,72601.6
338700,6.8,21.5,11726803093,13928900422,0,99754.66667
338760,5.8,21.16666667,11728987647,13932117991,0,75468.8
338820,7.25,21.5,11731214761,13935326757,0,106666.6667
338880,6.4,21.83333333,11733418609,13938672956,0,79564.8
338940,7.6,22,11735618468,13941853977,0,99430.4
339000,8.8,22,11737900590,13945213935,0,71338.66667
339060,7,22,11740148098,13948529894,0,129536
339120,6.6,21.83333333,11742363434,13951956854,0,81152
339180,5.2,22,11744575043,13955553054,0,107827.2
339240,9.4,21.5,11746760193,13958826663,0,125440
339300,7.6,21.83333333,11748993886,13962160577,0,82739.2
339360,8,21.83333333,11751253439,13965506945,0,106325.3333
339420,6.6,21.5,11753504904,13968976866,0,114688
339480,7.2,21.83333333,11755678212,13972454034,0,85248
339540,5.6,22,11757843929,13975617568,0,72396.8
339600,7,21.83333333,11760085145,13978832081,0,129228.8
339660,4.8,21.66666667,11762277720,13982238904,0,70570.66667
339720,6,21.66666667,11764522449,13985898935,0,176332.8
339780,3.8,21.83333333,11766660484,13989085637,0,69546.66667
339840,5.8,21.66666667,11768827798,13992400457,0,149811.2
339900,5,21.33333333,11771039859,13995263632,0,81578.66667
339960,6,21.16666667,11773197981,13998141352,0,155750.4
340020,4.6,21.33333333,11775388586,14001134558,0,71936
340080,6.6,21.33333333,11777559051,14004359310,0,127590.4
340140,7,21.16666667,11779755868,14007732136,0,72448
340200,15.5,21.33333333,11781965561,14011024809,0,106803.2
340260,6.6,21.66666667,11784207432,14014369682,0,137625.6
340320,5.2,21.5,11786409799,14017591104,0,88234.66667
340380,7.4,21.33333333,11788501267,14020597387,0,76083.2
340440,5.75,21,11790649622,14023567613,0,89429.33333
340500,9,21.33333333,11792866939,14026754641,0,82227.2
340560,6.4,21.16666667,11795124772,14030338650,0,92330.66667
340620,6.4,21.16666667,11797373439,14033979424,0,96563.2
340680,4,21,11799517909,14037202858,0,91562.66667
340740,6.8,21.5,11801669164,14040584889,0,90521.6
340800,8.4,21.16666667,11803872862,14043606993,0,128256
340860,8.2,21.83333333,11806087000,14046910860,0,108441.6
340920,8.6,21.16666667,11808322282,14050342191,0,101376
340980,6.75,21.33333333,11810505367,14053445748,0,93013.33333
341040,5.6,21,11812681042,14056709555,0,98304
341100,6.6,21.5,11814910774,14060290998,0,109738.6667
341160,7.4,21.33333333,11817124149,14063746464,0,122880
341220,6.5,21.5,11819385956,14067174270,0,153344
341280,5.2,22,11821523763,14070388485,0,86425.6
341340,7.6,21.5,11823715395,14073623407,0,75690.66667
341400,7,21.66666667,11825962427,14077200287,0,162611.2
341460,6.5,21.83333333,11828214830,14080638083,0,90112
341520,6,21.16666667,11830464540,14083727291,0,143974.4
341580,6,21.5,11832602742,14086690899,0,100659.2
341640,7,21.16666667,11834710740,14089677242,0,140202.6667
341700,6.8,21.16666667,11836957160,14092696157,0,147251.2
341760,7.25,21,11839235278,14096074437,0,149248
341820,8,21.33333333,11841444064,14099394872,0,95641.6
341880,6,21.5,11843598019,14102499639,0,141397.3333
341940,4.8,21.5,11845792798,14105730457,0,90112
342000,7.25,21.66666667,11847986225,14108903537,0,133717.3333
342060,8,21,11850226710,14112306579,0,96870.4
342120,6.8,21,11852428133,14115552530,0,98474.66667
342180,7,21,11854599032,14118638166,0,86528
342240,8.5,21,11856747256,14121803304,0,87449.6
342300,6.2,21.16666667,11858985620,14125116799,0,126122.6667
342360,12.6,21,11861180229,14128910364,0,118169.6
342420,6.8,21,11863420507,14132487948,0,146858.6667
342480,7.6,21,11865552040,14135615164,0,88064
342540,7.25,21,11867680333,14139046175,0,90197.33333
342600,5.8,21.16666667,11869867779,14142330117,0,129024
342660,8.8,21.16666667,11872125884,14145979938,0,93269.33333
342720,5.6,21,11874297509,14149352488,0,123289.6
342780,7.75,21,11876458475,14152932365,0,137045.3333
342840,6.6,21,11878599253,14156174902,0,71372.8
342900,7.4,21,11880783013,14159476417,0,163225.6
342960,6.6,21.16666667,11883031919,14162895459,0,95232
343020,5.6,21,11885262446,14166454096,0,93696
343080,9,21,11887406572,14169651014,0,104021.3333
343140,5.8,21,11889554660,14172670880,0,86323.2
343200,5,21,11891802890,14176070879,0,98901.33333
343260,7.6,21.16666667,11894065570,14179359645,0,108032
343320,7.25,21,11896302380,14182517641,0,165376
343380,5.2,21,11898489603,14185630726,0,97075.2
343440,6.8,21,11900590446,14188556748,0,121344
343500,6.4,21,11902828553,14192004236,0,102826.6667
343560,6.6,21.16666667,11905025112,14195385324,0,145715.2
343620,7.25,21,11907210762,14198541448,0,124330.6667
343680,6.2,21,11909379552,14201751255,0,207667.2
343740,6.4,21,11911533018,14205038582,0,86016
343800,5.8,21,11913754284,14208123658,0,184524.8
343860,5.75,21.16666667,11916010700,14211210054,0,81834.66667
343920,6,21,11918237665,14214579232,0,112128
343980,9.4,21,11920335234,14217429480,0,80810.66667
344040,6.6,21,11922495552,14220550724,0,111820.8
344100,5.2,21,11924736773,14223923967,0,110080
344160,8.5,21.16666667,11926987187,14226993548,0,101120
344220,8.4,21,11929237868,14230254094,0,76697.6
344280,6.2,21,11931445993,14233477942,0,100778.6667
344340,8,21,11933632998,14236771717,0,86528
344400,5.25,21,11935833445,14239910798,0,97962.66667
344460,10.4,21.16666667,11938063669,14243309484,0,161382.4
344520,5,21,11940299261,14246610785,0,81066.66667
344580,7.8,21,11942508107,14249988182,0,95129.6
344640,6.5,21,11944696517,14253027808,0,80042.66667
344700,6.4,21,11946934257,14256279661,0,108646.4
344760,9.75,21.16666667,11949251062,14260045398,0,84787.2
344820,7.4,21,11951519830,14263431541,0,95573.33333
344880,6.4,21,11953703180,14266744381,0,101785.6
344940,5.8,21,11955852038,14269792466,0,84053.33333
345000,6.4,21,11958150955,14273281667,0,144691.2
345060,7,21.33333333,11960394210,14276559080,0,153856
345120,5.6,21,11962646850,14279904015,0,95948.8
345180,4.8,21,11964767036,14282890500,0,168533.3333
345240,7.4,21,11966866452,14285927607,0,97177.6
345300,8.25,21,11969103463,14289416900,0,128512
345360,12.2,21.16666667,11971381757,14292952393,0,104140.8
345420,5.6,21,11973606360,14296428531,0,114790.4
345480,7,21,11975851828,14299782023,0,134912
345540,6.5,21,11977999849,14303038068,0,131993.6
345600,5.4,21,11980144590,14306013318,0,111018.6667
345660,7.2,21.16666667,11982362862,14309316276,0,91238.4
345720,6.8,21,11984584831,14312684656,0,101632
345780,7.4,21,11986709966,14315921437,0,93696
345840,8.75,21,11988849500,14319413343,0,94464
345900,8.2,21,11991044701,14322655215,0,144998.4
345960,5.75,21.16666667,11993284957,14326117088,0,71509.33333
346020,5.2,21,11995476689,14329434497,0,93593.6
346080,7,21,11997586040,14332316051,0,66662.4
346140,5.8,21,11999727237,14335594963,0,84309.33333
346200,6.2,21,12001936451,14338697910,0,72499.2
346260,6.75,21.16666667,12004190182,14341904756,0,143957.3333
346320,6.2,21,12006372042,14345069577,0,114483.2
346380,5.8,21,12008558668,14348359777,0,119210.6667
346440,8,21,12010669714,14351653701,0,66560
346500,5,21,12012877001,14355166393,0,105301.3333
346560,8.2,21.16666667,12015134993,14358748345,0,72396.8
346620,6,21,12017370342,14361980589,0,93696
346680,6,21,12019491891,14365286263,0,106905.6
346740,6.4,21,12021630892,14368480927,0,143155.2
346800,5.5,21,12023918808,14371819460,0,107605.3333
346860,7.8,21.16666667,12026119817,14374910820,0,148172.8
346920,6,21,12028321852,14378421502,0,88576
346980,8,21,12030509291,14381869966,0,142336
347040,7,21,12032671514,14385438788,0,102229.3333
347100,6.2,21,12034942360,14388911480,0,148992
347160,7,21.16666667,12037181796,14392145511,0,166058.6667
347220,5.8,21,12039360970,14395686492,0,129843.2
347280,8.4,21,12041498659,14399143758,0,98389.33333
347340,5.6,21,12043660215,14402293803,0,116224
347400,5.75,21,12045891518,14405723859,0,97587.2
347460,9.8,21.16666667,12048129969,14409192617,0,85930.66667
347520,6.2,21,12050343096,14412640945,0,134041.6
347580,5.6,21,12052490167,14415902327,0,130816
347640,5.6,21,12054661741,14419004217,0,84377.6
347700,8.75,21,12056921211,14422505596,0,100096
347760,6,21.16666667,12059157706,14425652239,0,75980.8
347820,6,21,12061429319,14428862105,0,82346.66667
347880,7.6,21,12063597954,14432029432,0,102297.6
347940,5.75,21,12065748423,14435187920,0,86016
348000,9.6,21,12067936827,14438164317,0,90931.2
348060,5.8,21.16666667,12070148968,14441109350,0,100249.6
348120,6,21,12072416313,14444449851,0,109653.3333
348180,5,21,12074624417,14447669264,0,95129.6
348240,7.4,21,12076751774,14451113575,0,106069.3333
348300,6.4,21,12078960407,14454568177,0,92569.6
348360,6.5,21.16666667,12081287380,14458348903,0,95829.33333
348420,8.4,21,12083539459,14461596826,0,67993.6
348480,6,21,12085759813,14465079829,0,131072
348540,8.8,21,12088003237,14468621979,0,64000
348600,6.6,21,12090264816,14472028487,0,111957.3333
348660,8.25,21.16666667,12092501755,14475548089,0,165785.6
348720,5.8,21,12094745590,14479011788,0,84992
348780,8.2,21,12096897383,14481980310,0,196266.6667
348840,8.6,21,12099064608,14485028762,0,85504
348900,6.4,21,12101316796,14488348589,0,195072
348960,7,21.16666667,12103611237,14491879786,0,92979.2
349020,6.8,21,12105861637,14495095615,0,147882.6667
349080,7.8,21,12108010343,14498198642,0,79257.6
349140,6.2,21,12110194574,14501469185,0,114602.6667
349200,6.5,21,12112399917,14505155826,0,53862.4
349260,8.6,21.16666667,12114676425,14508614515,0,94890.66667
349320,6.8,21,12116902004,14511795598,0,67174.4
349380,6.8,21,12119038094,14515024696,0,99430.4
349440,8,21,12121243195,14518483139,0,75434.66667
349500,6.8,21,12123508711,14521854467,0,108032
349560,8.2,21.16666667,12125689871,14525191608,0,83029.33333
349620,6.4,21,12127921520,14528691836,0,90521.6
349680,11.6,21,12130120982,14532098316,0,107946.6667
349740,5.25,21,12132285420,14535181702,0,95641.6
349800,6.8,21,12134538281,14538431164,0,100352
349860,8.2,21.16666667,12136739888,14541657422,0,131379.2
349920,8.4,21,12138901522,14544923746,0,95744
349980,8,21,12141040522,14548006872,0,79957.33333
350040,5,21,12143206367,14551174252,0,108339.2
350100,7.6,21,12145416839,14554585187,0,79104
350160,7.8,21.16666667,12147686201,14557965820,0,106188.8
350220,7.4,21,12149908416,14561636845,0,92672
350280,6,21,12152108226,14565216970,0,103936
350340,7,21,12154281063,14568546653,0,133205.3333
350400,8.4,21,12156507763,14571935048,0,183808
350460,6.75,21.16666667,12158763690,14575542444,0,106240
350520,6.8,21,12161037166,14578911786,0,92467.2
350580,7.2,21,12163242592,14582365225,0,74752
350640,7,21,12165414227,14585551472,0,112640
350700,6.75,21,12167656791,14588890607,0,148582.4
350760,8.4,21.16666667,12169841973,14591826457,0,145834.6667
350820,6,21,12172059644,14595072738,0,122368
350880,7,21,12174255201,14598247115,0,111018.6667
350940,5.4,21,12176390420,14601392023,0,83968
351000,5.25,21,12178631169,14604592676,0,72618.66667
351060,8,21.16666667,12180887773,14607933435,0,147456
351120,5.6,21,12183074059,14611347200,0,114858.6667
351180,7.6,21,12185202395,14614594700,0,108646.4
351240,7.6,21,12187390928,14617886037,0,82124.8
351300,6.25,21,12189655816,14621336721,0,81237.33333
351360,8.2,21.16666667,12191855071,14624695017,0,103833.6
351420,6.6,21,12194140888,14627922949,0,156928
351480,6.6,21,12196307658,14631170929,0,96972.8
351540,6.25,21,12198474017,14634608475,0,95232
351600,7,21,12200689263,14637797505,0,123904
351660,6.8,21.16666667,12202930722,14641265086,0,105984
351720,7.4,21,12205155952,14644511987,0,135884.8
351780,5.6,21,12207327078,14647678113,0,70997.33333
351840,5.25,21,12209503755,14650825488,0,141312
351900,7.8,21,12211699544,14654320672,0,91648
351960,7.8,21.33333333,12213902254,14657595993,0,83968
352020,8.2,21,12216106138,14660977677,0,97382.4
352080,5.5,21,12218294570,14664205669,0,108970.6667
352140,8.8,21,12220491741,14667578774,0,91443.2
352200,5.6,21,12222734915,14670902625,0,124672
352260,6.2,21.16666667,12224971013,14674361134,0,162406.4
352320,10,21,12227216519,14677632694,0,146944
352380,5.25,21,12229380937,14680980948,0,96665.6
352440,7,21,12231478381,14684365526,0,102229.3333
352500,6.2,21,12233709740,14687557210,0,108544
352560,7,21.16666667,12235980315,14690791155,0,153804.8
352620,8,21,12238207835,14694168392,0,141397.3333
352680,7.8,21,12240408285,14697547141,0,123187.2
352740,6.4,21,12242584576,14700750888,0,121429.3333
352800,5.2,21,12244792588,14703969549,0,108953.6
352860,9.25,21.16666667,12246990273,14707422101,0,100352
352920,5.8,21,12249205835,14710834975,0,89804.8
352980,7.6,21,12251346117,14714001996,0,95061.33333
353040,6.6,21,12253491682,14717094333,0,102297.6
353100,7.25,21,12255743738,14720553622,0,150016
353160,7.6,21.16666667,12257965698,14723803125,0,101376
353220,10,21,12260200948,14726896013,0,104857.6
353280,7.2,21,12262498082,14730290329,0,97365.33333
353340,7,21,12264644330,14733829006,0,81612.8
353400,5.25,21,12266908626,14737414388,0,111872
353460,7.6,21.16666667,12269138268,14741090362,0,66867.2
353520,6.8,21,12271377972,14744373509,0,107690.6667
353580,6.8,21,12273557555,14747429358,0,85913.6
353640,7,21,12275743765,14750428837,0,102997.3333
353700,8.75,21,12277947900,14753800806,0,93593.6
353760,9.8,21.16666667,12280183609,14757118518,0,84736
353820,6.6,21,12282468543,14760547705,0,99635.2
353880,8,21,12284629510,14763698912,0,140390.4
353940,6.25,21,12286787329,14766922751,0,102400
354000,7.6,21,12289003517,14770018034,0,128204.8
354060,8,21.16666667,12291269918,14773397464,0,150698.6667
354120,7.8,21,12293513992,14776829502,0,129024
354180,6.4,21,12295717708,14780135688,0,96768
354240,7.75,21,12297874809,14783163509,0,148377.6
354300,8.8,21,12300125207,14786381009,0,142506.6667
354360,9.4,21.16666667,12302355948,14789634838,0,132198.4
354420,6,21,12304497568,14793153233,0,97194.66667
354480,5,21,12306678896,14796336895,0,122572.8
354540,7.6,21,12308845897,14799576711,0,90624
354600,6.6,21,12311034610,14802958722,0,88320
354660,8.75,21.16666667,12313242006,14806317439,0,111308.8
354720,7.6,21,12315433208,14809653990,0,85162.66667
354780,8.6,21,12317601458,14812955046,0,97177.6
354840,6.8,21,12319746688,14816256062,0,92160
354900,6.5,21,12321978814,14819598844,0,86630.4
354960,8.4,21.16666667,12324138081,14822809697,0,93440
355020,8.8,21,12326357905,14826195898,0,83046.4
