Time,cpu_util_percent,mem_util_percent,net_in,net_out,disk_usage_percent
1603728600,17.12452526,87.32530529,14565382,57665647,0.001666639
1603728660,17.22331283,87.32268247,4808067.5,76380335.5,0.003333
1603728720,18.34590683,87.32264902,11560742,86621743,0.001666611
1603728780,17.5770289,87.32164906,2002348,113007532.5,0.005001084
1603728840,17.3268002,87.32250407,2695029.5,107057465,0.003333222
1603728900,17.32747829,87.32233834,3178609,87586248,0.001666583
1603728960,16.86086844,87.32413199,1360428,59636204,0.001666556
1603729020,16.7459699,87.32401694,1780096.5,58226617,0.001667
1603729080,16.35547012,87.32483699,2646747,48141177,0.001666667
1603729140,16.81715951,87.32825958,1737631.5,61311429.5,0.001666667
1603729200,16.94261682,87.32735388,1521002.5,54410135.5,0.001666694
1603729260,17.52792921,87.32710604,19312845,71295736,0
1603729320,17.09404361,87.33148805,1753608,89337917.5,0.003333889
1603729380,17.06696515,87.33179265,2170206.5,60686838.5,0.003333333
1603729440,16.8938855,87.33029499,1913094,60449096,0.001666694
1603729500,17.52030588,87.33067713,1281319.5,75560457.5,0.001665945
1603729560,17.03612839,87.33015257,1682636,85225015,0.001667222
1603729620,16.88892886,87.33182813,1333501.5,61565275.5,0.003333389
1603729680,16.8990395,87.33121842,1147531,57124652.5,0.001666556
1603729740,16.93738936,87.33016524,2335081.5,56910345,0
1603729800,17.26207559,87.33253819,29124541,70372229.5,0.003333278
1603729860,16.96181677,87.33286003,20198409.5,69552757.5,0.001666722
1603729920,17.20721299,87.33496031,28259398,94655010,0.001666694
1603729980,17.07825418,87.33673369,3627643.5,79302537.5,0.003333167
1603730040,16.9595861,87.33681934,14530624,54380949.5,0.003333556
1603730100,17.60843252,87.33776102,31871056,74762228,0.003333389
1603730160,16.98302892,87.33890442,2451277,62331859,0.001666583
1603730220,16.8164072,87.34093578,1859419.5,60569413,0.001666778
1603730280,16.64412436,87.33811276,1102970.5,62656761,0.003333
1603730340,17.14930475,87.3361701,2396939.5,63263667.5,0.003333722
1603730400,16.99691572,87.34216229,940897,57915512.5,0
1603730460,16.96094536,87.34110759,1600618,70648364,0.001666361
1603730520,16.89490199,87.34162658,2031382.5,55539832.5,0
1603730580,16.55369532,87.34508769,1701101.5,60379326.5,0.001666306
1603730640,16.70566579,87.34873885,1341171.5,58345588.5,0.003333389
1603730700,17.03375708,87.34981484,1543915,55520846.5,0.001667028
1603730760,16.76246857,87.35087867,1643357.5,66318649,0
1603730820,16.59562674,87.3518244,1285217,59799104,0.003333056
1603730880,16.69283185,87.34934501,1379974.5,55002173,0.005000083
1603730940,17.1349319,87.34627974,1186499.5,59834412,0
1603731000,16.9617744,87.35022081,1365232.5,57554958,0.001666639
1603731060,17.28599944,87.34410394,1243229,63437713,0.003333778
1603731120,17.12360432,87.3435216,1804271,108650533.5,0
1603731180,16.36655654,87.34469642,1682011.5,57083670.5,0.003333556
1603731240,16.67943847,87.34219219,999192,48725185.5,0
1603731300,16.68073397,87.3432692,1101020,64063512.5,0.001666417
1603731360,16.76310669,87.3455342,894651,57609810.5,0.003333833
1603731420,16.46208414,87.34367466,1032182.5,57961563.5,0
1603731480,16.68217732,87.34552558,1886598,52236074.5,0.00166675
1603731540,16.78723098,87.34792134,1672638,54195182,0.001666667
1603731600,17.25055317,87.34869273,32308027,71537515,0.003333333
1603731660,16.77179265,87.34720976,7620985,63488030,0.003333611
1603731720,17.18766611,87.34896439,3554278,53634180,0.001666583
1603731780,16.68353517,87.3495589,4746086.5,54413245,0
1603731840,16.90790989,87.3493739,18543156.5,56839434,0.003333056
1603731900,17.5191799,87.35366266,22523241,78024745,0.001666917
1603731960,16.919271,87.3535618,12307283.5,69746149.5,0.001666778
1603732020,16.98135716,87.35445381,35764570.5,74504504,0
1603732080,16.6753521,87.35754037,1276115,112326490,0.003333222
1603732140,16.6702652,87.36061782,898687,61597563,0.001666417
1603732200,17.46694147,87.36119306,2892923,67491837,0.003333722
1603732260,17.02409839,87.35981399,8545658.5,71272863,0.003333778
1603732320,17.00829546,87.36162589,3059742.5,62134757.5,0.001666361
1603732380,16.87827213,87.35822459,1426403.5,61768466,0.001666694
1603732440,16.87452313,87.35603916,1543251,60243659.5,0.003333667
1603732500,17.01682908,87.35865438,1840545,61536616,0.003333556
1603732560,17.87086579,87.35187255,1815817,89998435.5,0.001666778
1603732620,16.96210769,87.35323996,1084866,112855654.5,0.003333167
1603732680,16.70989324,87.35383903,8819605,99706278,0.001666556
1603732740,16.72548992,87.35252788,1017988.5,58202219.5,0
1603732800,16.82060765,87.35343104,959104,62633413,0.003333111
1603732860,16.94209189,87.35173875,1972508,63284103.5,0.001666917
1603732920,17.04264446,87.35343205,1115771.5,63221086.5,0
1603732980,16.71366059,87.35124561,2012061,52360553.5,0.001666611
1603733040,16.71713878,87.35384765,1051391.5,61285891.5,0
1603733100,17.22368335,87.3548613,1707515.5,59627392.5,0.001666667
1603733160,17.11614232,87.3526333,1123258,73476911.5,0.001666611
1603733220,16.62390443,87.35341229,2314766.5,60801536,0
1603733280,16.69853839,87.35595503,1277417,60799828,0.00500075
1603733340,16.83228187,87.35765238,1192908,61031951,0.001666667
1603733400,17.01285524,87.36077848,20787292,66106344.5,0.003333
1603733460,17.00541048,87.36399124,11153076,68480500,0
1603733520,18.11482341,87.36498158,5591260,62099262.5,0.003333333
1603733580,17.53034908,87.37242532,4862650,72892657,0.001666417
1603733640,17.61589082,87.37153888,15086109.5,65572848.5,0.001666639
1603733700,17.65339227,87.3726169,28197770,87203247,0.001666889
1603733760,17.21277116,87.37175783,14449791.5,71968521.5,0
1603733820,16.74136006,87.37350384,2206718,78404920,0.003333222
1603733880,16.83208099,87.36960585,4723710.5,65857075,0.004999917
1603733940,17.56310797,87.36730993,3896891,64737959,0.003333444
1603734000,17.08633751,87.36758108,2390909.5,74525621.5,0.001666917
1603734060,16.8604818,87.35919972,1121164.5,62270592.5,0
1603734120,17.52654001,87.35895796,19053719,61887131,0
1603734180,16.93662125,87.36263498,1146058.5,67869886.5,0.001666333
1603734240,16.91602416,87.36218441,10795471.5,62848918.5,0.003333889
1603734300,17.35377973,87.36343374,3707751,68355615.5,0
1603734360,17.20130287,87.36296137,2472690.5,65603416,0.001666806
1603734420,17.24924796,87.36369526,1018038.5,82673952.5,0.00500025
1603734480,16.67616937,87.36132382,3112804,80085080.5,0.006666667
1603734540,16.85147471,87.36298824,1099175.5,64549390.5,0
1603734600,17.1270724,87.36515187,4059079.5,66352518.5,0
1603734660,17.10285481,87.36239525,6773308,67603423.5,0.0016665
1603734720,17.56125238,87.36411389,5311737.5,80046171,0.003333333
1603734780,17.20166716,87.36428824,1630233.5,78636791,0
1603734840,16.92853808,87.36564552,2248267,72202706.5,0.001666556
1603734900,17.26023844,87.3647829,2354120.5,77478167.5,0.001667
1603734960,17.93865495,87.37091802,12761352.5,80766054,0
1603735020,17.95655429,87.37318961,1449301.5,109569688,0.003333556
1603735080,17.41538414,87.37088812,1697288.5,114076017.5,0.004999833
1603735140,17.10206958,87.37541508,2677044,72201246.5,0.001666667
1603735200,18.16852592,87.3793156,33530407.5,84180598,0.001666611
1603735260,17.60403011,87.37583219,8578737,75941681.5,0
1603735320,17.60556204,87.37923046,7872275,80029087,0.001667083
1603735380,17.31547652,87.38029884,6113031.5,74663995,0
1603735440,17.51106289,87.37769275,18109342,73321618.5,0
1603735500,18.22922232,87.3780156,3241676.5,86752920.5,0.001666556
1603735560,17.90314319,87.37760456,21155245,88604235.5,0.001666583
1603735620,17.22054554,87.37862784,2570157,79723713,0
1603735680,17.53633396,87.37409277,2276067,80181562.5,0.001666722
1603735740,17.79587189,87.36817356,2263521.5,78888824.5,0
1603735800,17.60605527,87.36862717,2487260.5,77525956,0.003333945
1603735860,18.12396878,87.37114862,3089565.5,107213049,0
1603735920,17.51200813,87.37248157,2893654.5,103245943,0.003333333
1603735980,17.6004766,87.37280189,30445153.5,101481856,0.00499925
1603736040,17.6530206,87.37378057,3108222,112181380,0.001666806
1603736100,18.38984645,87.37259105,3861289,81660635,0
1603736160,17.9956619,87.37179685,2521225,86363526,0.001667111
1603736220,17.36580056,87.37384341,2127748.5,87755931.5,0.0016665
1603736280,17.78766485,87.37381655,10029171,74637976.5,0.003333
1603736340,17.63708848,87.3741323,2953827.5,87483818,0.001666889
1603736400,17.57600256,87.37509628,3168952.5,66502208,0.001666833
1603736460,17.46643459,87.37412521,1778263.5,82674315,0.001665945
1603736520,17.58077225,87.3758697,1593834.5,77285077.5,0.003335001
1603736580,17.40309648,87.3761373,1293321,73271401.5,0
1603736640,17.07469138,87.37537707,1763458.5,79264269.5,0.001666528
1603736700,17.32572911,87.38213862,2061550,82051164.5,0.001666556
1603736760,17.53292214,87.38102157,20428719,89223160.5,0.003333611
1603736820,17.17143315,87.38419278,2419270,111414786.5,0.001666833
1603736880,16.96137991,87.38836851,1799444.5,95202249.5,0.001666583
1603736940,17.29267813,87.39086158,1530697.5,118283120.5,0
1603737000,17.33168326,87.39251687,38051929.5,127397579.5,0
1603737060,17.26273343,87.38984844,5551474,129431523,0
1603737120,17.31608071,87.39199028,4646544.5,122282712.5,0
1603737180,18.18008685,87.39067811,4396251,120174371,0.001666361
1603737240,17.91226362,87.39105113,13637004.5,122538134.5,0.003333778
1603737300,19.89358158,87.39304144,36964607,129273523,0.001666444
1603737360,18.50122656,87.38446444,23533889,134568649.5,0
1603737420,17.45528501,87.38449839,2190691,108220454.5,0.003333667
1603737480,18.97818249,87.38372903,22271647.5,116487517.5,0.003332944
1603737540,18.01850993,87.3830656,2573710.5,111746786,0.001666778
1603737600,17.79652732,87.38415679,2335746,116736737,0
1603737660,18.40584108,87.37990048,3587255.5,142422335.5,0
1603737720,18.39599935,87.38120657,8805571.5,131897455.5,0.001666639
1603737780,18.78620476,87.38295917,21420122,138003177.5,0
1603737840,18.39314441,87.38310767,15881964.5,121047540,0
1603737900,18.16085922,87.38516335,4968156,157020800.5,0
1603737960,17.65163862,87.38432861,1600823,87245804.5,0.0033335
1603738020,18.2081549,87.38480046,2305783.5,103720830.5,0.00500025
1603738080,17.69007588,87.38514358,1827019,94477327,0.0016665
1603738140,17.19960441,87.38504019,1822663.5,118483832,0.003333722
1603738200,17.67603075,87.3854122,1867775,126527722,0.00166675
1603738260,17.13369294,87.38613037,1709580,77818760.5,0.001666639
1603738320,17.29659569,87.38749677,1508203,76058321.5,0.001666694
1603738380,17.10768758,87.38902789,1368349,81904566.5,0
1603738440,16.99402671,87.39201106,1784332,71445543.5,0.003333167
1603738500,17.21018602,87.39382397,2024872.5,77241263.5,0.003333333
1603738560,17.18648099,87.40124389,1882667,83109561,0.001666806
1603738620,16.62974921,87.4024998,1532862,81136234.5,0.003333167
1603738680,16.84220616,87.39913651,1617419.5,71806183,0.00500075
1603738740,16.74614243,87.39724251,1622034.5,70646188,0
1603738800,17.76849711,87.3985268,31159717.5,93036142.5,0.001666667
1603738860,17.13038224,87.39671946,11239368,89598820.5,0.001666583
1603738920,17.52035297,87.39788161,5287258,71834577.5,0
1603738980,16.97935247,87.39842848,4761054,71250695,0.003333
1603739040,16.83637264,87.39410577,13885547,70671143,0
1603739100,17.18038248,87.39420612,3978914,69709778.5,0.00166725
1603739160,17.15605563,87.3939446,20328976,66363538.5,0
1603739220,16.82384591,87.39436628,11952198,76801234.5,0.003333278
1603739280,16.14905356,87.39486651,1320613,47738927,0.003332944
1603739340,16.45672952,87.39637482,1263773.5,54444184.5,0.001666889
1603739400,16.70931506,87.39859421,3272122,58713153,0
1603739460,16.63212153,87.39533026,1254965,55262266,0
1603739520,16.61052599,87.39666169,1417035.5,62803332.5,0.004999333
1603739580,16.23020289,87.39663685,1043136,55266542,0
1603739640,16.51018107,87.39527349,1320564,48249465,0
1603739700,16.47449929,87.39668804,1514067,58590562.5,0.001667028
1603739760,16.75629767,87.39443977,1766430,61853216.5,0
1603739820,16.29669329,87.40259559,1661045,51315919.5,0.005000667
1603739880,16.41306615,87.40323064,1681362.5,56794868.5,0.001666528
1603739940,16.63675172,87.40234421,1001354.5,55130483.5,0.001666556
1603740000,16.99069592,87.4029078,1450292,60854918.5,0.001666667
1603740060,18.1172802,87.40738357,7573873,111281738,0
1603740120,18.52792069,87.41087661,6647636,106160114.5,0.003332223
1603740180,17.6362061,87.4122572,6657646.5,92960057,0
1603740240,17.30652403,87.41171743,3529037.5,101691301.5,0.003333278
1603740300,16.92264431,87.41210616,1339722,106238256.5,0.001666778
1603740360,17.12912329,87.37190379,32760200.5,96731040,0.003333278
1603740420,16.30489962,87.33435465,1316484,90212187.5,0.081669389
1603740480,16.40761709,87.33083222,1129909.5,113794365,0.003333778
1603740540,16.32240703,87.32393889,866342.5,45433660,0.003332944
1603740600,17.07393235,87.32797373,30979016,66861690.5,0
1603740660,16.55791761,87.3274,6792481.5,56880236,0.001666972
1603740720,16.5566271,87.3279793,6904085.5,55362859.5,0.001666778
1603740780,16.24939554,87.32981705,4000840.5,53817136.5,0
1603740840,16.52379093,87.33113986,8358734,53166723.5,0.001665973
1603740900,17.13668059,87.33162692,8196757.5,76057206,0.001667167
1603740960,16.69050813,87.33015865,12284043.5,61937727,0
1603741020,16.60100444,87.33119156,25894723,59210670.5,0.001666917
1603741080,16.69271938,87.32978411,17496648,104120515.5,0.005000167
1603741140,16.5652659,87.3299397,881574,70401611.5,0
1603741200,16.70247285,87.33263196,1155894.5,65731417,0.003333722
1603741260,16.62334506,87.33025647,1248800.5,63578167,0.001666389
1603741320,16.76239331,87.33074099,2582658.5,60339350,0.001667
1603741380,16.63565156,87.33273737,1111408.5,64253881,0.001666528
1603741440,16.62149106,87.33354779,1693224.5,61543814,0
1603741500,16.85000876,87.33548285,3574558.5,50590884,0.003331667
1603741560,16.75761823,87.34025562,1727329,62208467.5,0.003334556
1603741620,16.48562783,87.34186783,12772589,70426157.5,0.001666861
1603741680,17.07455634,87.34490168,1386020.5,74816925,0.00166675
1603741740,16.46723089,87.34897655,1830857.5,88614165,0.003333444
1603741800,16.56327974,87.34945398,1295733,67362349.5,0.001666778
1603741860,16.53400293,87.34771557,2328713.5,55272841.5,0.001666667
1603741920,16.56891125,87.34839827,1055650.5,59310533,0.003333056
1603741980,16.28848724,87.34512519,860463,50721079,0
1603742040,16.74093533,87.34240912,4421517,57541212.5,0.001666444
1603742100,16.86852489,87.34313641,2482496.5,58151187.5,0.003333889
1603742160,16.93843014,87.33714574,1878705,59752606.5,0
1603742220,16.62455474,87.33789483,1029141.5,60642935.5,0.001666667
1603742280,16.67404373,87.33956177,1103242.5,52894453,0.00499975
1603742340,16.79573549,87.34038891,950907,56001996,0
1603742400,17.45419454,87.34076954,26354954.5,73630202,0.001666861
1603742460,16.88784929,87.34135239,16335390,57654815.5,0.00166675
1603742520,17.07933964,87.34133566,4424661.5,61536064.5,0
1603742580,16.75720536,87.34329809,4478407.5,63202797,0.003333167
1603742640,16.67835862,87.34469743,5710458,57802478.5,0
1603742700,17.21310548,87.32034703,11314255,63177264,0
1603742760,17.20599297,87.31833442,13756610,90005904.5,0
1603742820,16.51857687,87.31950671,12305364.5,51241998,0.003333611
1603742880,16.58261127,87.31892944,4308717.5,57301237.5,0.001666556
1603742940,16.69123786,87.31828526,1625621.5,56199828.5,0
1603743000,16.97325614,87.32064554,3180064,58547771,0.001666667
1603743060,16.99162103,87.31722093,1962661.5,56544493,0.003333278
1603743120,17.18882536,87.31836838,1577131,70282619,0
1603743180,16.66430426,87.32375035,3534376.5,53356966.5,0.003332944
1603743240,16.77252398,87.32197089,1168516,52103118.5,0
1603743300,17.05198903,87.32314521,3162140.5,69542001.5,0.001666417
1603743360,16.95013012,87.33070197,1321765.5,54304739.5,0.003333333
1603743420,16.84101396,87.33226147,1915279.5,53516459.5,0.001666611
1603743480,16.66400241,87.33139834,1243921,50043037.5,0.001666833
1603743540,17.08693351,87.33274092,2830122,66117140,0
1603743600,16.88961329,87.33522335,1874204.5,66013597.5,0
1603743660,16.96389946,87.32882519,1594359,61684482.5,0.001666722
1603743720,16.8248664,87.32941919,952199,66456632.5,0.001666556
1603743780,16.53381585,87.32516845,997123,52318643.5,0
1603743840,16.89905621,87.3205528,1656529.5,52508534,0.001667
1603743900,17.4331663,87.32167187,1387634.5,59598471,0.001666472
1603743960,17.31790584,87.32446447,17584870.5,105477683.5,0.005000083
1603744020,16.55824803,87.29855457,1373744,135920325.5,0.001666667
1603744080,16.59232099,87.29959052,1417300,46633826,0.0033335
1603744140,16.54389734,87.29991488,950913.5,47311703,0.00166675
1603744200,17.25922936,87.30140191,20696137,59361886,0.003333
1603744260,16.74949139,87.30099037,15305732.5,57477526,0
1603744320,16.47108708,87.3021368,2606950.5,53518015.5,0.003333111
1603744380,17.69698039,87.30632673,21006559,47273426.5,0.001666361
1603744440,18.58603393,87.30678692,8311131,54351779.5,0
1603744500,18.70684621,87.30579355,14643646,70471407.5,0
1603744560,17.48352412,87.30558626,11236911,55762024.5,0.003333722
1603744620,17.28424868,87.30755274,1678874.5,54581313.5,0.003333333
1603744680,17.26496726,87.3077058,9634612,51734391.5,0.001666306
1603744740,17.16652731,87.31150546,2148882.5,51467300.5,0.003333945
1603744800,17.20595497,87.31374005,1302895.5,52463716,0
1603744860,17.34677819,87.30863177,2996544.5,56158336.5,0.005000167
1603744920,17.65952707,87.31210909,1459671,77128070,0
1603744980,17.08878235,87.3151617,1725477,53761447.5,0
1603745040,17.49649948,87.31592396,3926676.5,56698686,0.003333667
1603745100,17.6306793,87.31782963,3088679,53286422,0.001666667
1603745160,17.66217464,87.31759953,1919659.5,55117932.5,0
1603745220,16.72588825,87.31765021,3358590,55098353.5,0.003333278
1603745280,16.67894606,87.31493008,1240287,52476725,0.003333556
1603745340,16.8905887,87.31237416,2356732.5,47720882.5,0.00499975
1603745400,17.06564928,87.31351046,1809450,49756873,0
1603745460,17.92115087,87.30934132,1734489.5,57114133.5,0
1603745520,17.40681826,87.31029466,2402619,51064594,0.001666583
1603745580,16.9190514,87.31003162,1269902,48810016.5,0.001666694
1603745640,17.30595992,87.30918623,1172838,53109465,0.001666667
1603745700,17.37384727,87.31034027,1766766,48593965.5,0
1603745760,17.41857005,87.31056784,9544219.5,60089359.5,0.001666694
1603745820,17.1808715,87.3097184,1412295,63342174,0.001666639
1603745880,17.0835477,87.30872553,764527,50024962.5,0.003333167
1603745940,16.83280832,87.30868346,1155774,46844301,0
1603746000,17.31299118,87.3093023,23803031.5,59598558,0.005
1603746060,17.60040362,87.31173708,21499978,68262703,0
1603746120,18.10146076,87.31615102,4386005.5,80049695,0.001666556
1603746180,17.74742412,87.31659753,4266918.5,96696748.5,0.001666806
1603746240,17.07521897,87.31787575,4005710,76973164.5,0.001666444
1603746300,17.45575676,87.31922846,11563123,67351447,0
1603746360,17.31205436,87.31930854,20027313,52541861.5,0.001666472
1603746420,17.0518504,87.31957564,53514837.5,94082571,0.003334334
1603746480,17.18666507,87.30930584,49252585.5,76988641,0.005000333
1603746540,17.31291381,87.30668657,78709736,91109654,0
1603746600,17.68385463,87.30683406,34110191,92357906,0
1603746660,17.88827744,87.31345927,2035354.5,97525927,0.001666417
1603746720,17.32743854,87.31586314,5488532,69411916,0
1603746780,17.0921838,87.31767048,1477154.5,49731584.5,0
1603746840,16.71777571,87.31582159,1534318,49344590,0.001666889
1603746900,16.9601859,87.3165205,1518613,52409372,0.003333389
1603746960,17.7799848,87.31098394,22061035,54019036.5,0.003333333
1603747020,16.77274501,87.31070519,10004894,87965536,0.001666444
1603747080,16.46214794,87.3097554,979564,50294753.5,0.003333444
1603747140,16.62037525,87.30458832,965962.5,49314247,0.001666694
1603747200,17.27882548,87.30555686,1338122,52894654,0.0033335
1603747260,17.16161251,87.30392995,1726461.5,56736667.5,0.001666583
1603747320,18.15167945,87.30467752,1890954.5,68425383.5,0
1603747380,17.44683368,87.30526189,6156383.5,49238581.5,0.003334111
1603747440,16.71825054,87.30419958,1124046.5,48351753.5,0.001666528
1603747500,17.24335948,87.30454473,2226735.5,51207821,0
1603747560,17.28658339,87.30609713,1129341,56940899,0.001666917
1603747620,16.70950765,87.31243143,807777,46632590.5,0.003333333
1603747680,17.46588633,87.31841399,812476.5,46466982.5,0.006666667
1603747740,17.10657076,87.31851941,1035143.5,56228559.5,0
1603747800,18.32081918,87.32055482,32183454.5,82814736.5,0.003332944
1603747860,17.7299666,87.32005003,17006507,82467075,0.001666944
1603747920,17.08614693,87.32181935,4432855,83503989,0
1603747980,17.06008398,87.32378634,5348675.5,96552587,0
1603748040,16.84501159,87.32211179,1193830,89545239.5,0.001666806
1603748100,17.70231149,87.32297998,5297320.5,63867485,0.001666528
1603748160,16.89925084,87.33079167,3156388.5,55687978.5,0.003333389
1603748220,17.34753039,87.33016574,9823807.5,53371461.5,0.001666861
1603748280,16.71855055,87.32848359,9603715,48514271.5,0.001666167
1603748340,16.97749299,87.33121842,6062084,53846296,0.001667139
1603748400,16.99510691,87.33584016,2353556.5,54375090.5,0.0016665
1603748460,16.78180387,87.33596889,1658768.5,59914753,0
1603748520,17.51542966,87.33930329,1299058,50444258.5,0.001666556
1603748580,16.5920434,87.33543166,1484696.5,62516092.5,0
1603748640,16.26309542,87.33356705,858312,48764274.5,0
1603748700,16.66649287,87.33360911,2074996.5,46893054.5,0
1603748760,16.5235273,87.33169332,1127741.5,55001246.5,0.001666722
1603748820,16.4497538,87.33313016,809943.5,50354738.5,0
1603748880,16.80493082,87.33219,1588957,49477882.5,0.001666389
1603748940,16.62139758,87.3260929,1249275.5,52221069,0
1603749000,16.97026032,87.32676748,2144123.5,51900992.5,0.001666139
1603749060,17.01702962,87.32576245,879740.5,52443337,0.001667389
1603749120,16.84912858,87.32700316,995107.5,61785218,0.001666389
1603749180,16.71695511,87.32760425,929079,47912226.5,0
1603749240,16.7440655,87.32685162,1045771.5,53966598.5,0.001666833
1603749300,17.17704481,87.32978005,15579877,48595838,0.003333222
1603749360,16.81938405,87.32905833,1107271.5,81965794.5,0
1603749420,16.6907932,87.33002637,1330872.5,52187691.5,0
1603749480,17.04022379,87.33135273,975300,54120393,0.003333556
1603749540,16.73824592,87.33121538,981838.5,50813152,0.0016665
1603749600,17.57868486,87.33304198,34216322.5,62000232.5,0
1603749660,17.68236309,87.33296139,18092826.5,80654906,0.003333556
1603749720,17.31382014,87.33536374,4816208,77854188.5,0
1603749780,16.37802817,87.33905393,8249993.5,53816251,0
1603749840,16.36588891,87.34106197,2370118,51203540,0
1603749900,17.16856482,87.34296206,3077378,61973557.5,0.003333333
1603749960,16.54033341,87.34220791,3427276,60920647,0.003332833
1603750020,16.68417526,87.34638212,852477,55024293.5,0.005000417
1603750080,16.77181165,87.34879663,18759198,62959899.5,0.003333389
1603750140,16.68404749,87.34920209,8302482,62879037.5,0
1603750200,17.19832851,87.35328963,1557514,54626204,0.001667139
1603750260,17.06331779,87.3442271,2931533.5,59077379.5,0.001666417
1603750320,17.1884623,87.34569435,1397490,60648089,0.001666917
1603750380,16.57271165,87.34502433,1567913.5,47023778.5,0
1603750440,16.90209114,87.3448287,921114.5,53121108,0.003333167
1603750500,17.65006868,87.34888786,2677063.5,55763858,0.001666417
1603750560,17.78452976,87.34101129,1631456.5,65722557,0.001666889
1603750620,16.99472076,87.34021659,1404476.5,52837196.5,0
1603750680,16.98478598,87.34030022,1901652,53490868,0.003333056
1603750740,17.08240295,87.33962715,858826,51976749,0
1603750800,17.16204159,87.34104525,1242344,57109769,0
1603750860,17.07986912,87.33785225,1071325,59208892,0.003333389
1603750920,17.35281551,87.34208627,953963.5,57398020,0
1603750980,16.89110943,87.34013195,1854978,50115429.5,0
1603751040,17.61304174,87.33837428,1110038,58030536,0
1603751100,17.51938669,87.34012486,1715485.5,111965975.5,0
1603751160,17.25477044,87.33887705,2020832,78884475,0.001666667
1603751220,17.07432659,87.34074369,2063753.5,59047987,0.001666639
1603751280,17.23643846,87.34346787,819768.5,56883479,0.006666111
1603751340,17.06962099,87.34300666,902542.5,59599921.5,0
1603751400,17.43217722,87.34411712,33938631.5,62693850,0.001666694
1603751460,17.0638758,87.34381961,18286537.5,62736676.5,0.003333056
1603751520,17.67228402,87.35010018,4475238,54968807.5,0.001666722
1603751580,17.34297697,87.35128514,3707566,51437059,0.001666694
1603751640,17.04832599,87.3546013,3260136,58396591.5,0
1603751700,17.89270802,87.35855149,2216369.5,67815428.5,0.003333889
1603751760,17.77051756,87.36162386,2727420,64590100.5,0.001666667
1603751820,17.35579925,87.36384376,1441278.5,73779486.5,0.001666528
1603751880,16.88545807,87.35975013,10988739.5,55472433,0.0033335
1603751940,17.15120566,87.3562429,12471017,53171682.5,0.003332889
1603752000,17.30044212,87.35628852,5347769.5,55685307,0.001666889
1603752060,17.2514349,87.34775206,1204021,67259412,0.001666778
1603752120,17.5923564,87.34673233,25208288,59405148.5,0.001666722
1603752180,17.08628952,87.34803893,1430196.5,102335918.5,0
1603752240,16.82110785,87.35104339,812113.5,54586786.5,0.0016665
1603752300,17.18936215,87.35095418,1434853,56863633.5,0.003333667
1603752360,17.17617907,87.35060093,2313897,57042531,0.001666806
1603752420,16.85585392,87.3515269,875325,58333319,0.0016665
1603752480,16.65567337,87.35261758,793091.5,52437686.5,0.001666444
1603752540,17.00877077,87.3515198,762713.5,50924496,0.001667083
1603752600,18.66307024,87.35192273,1456100,97688766,0.001666361
1603752660,17.25280142,87.35047676,1221102.5,84437047.5,0.001666889
1603752720,17.46855864,87.3528487,1162490,100013082,0.003333611
1603752780,16.94358762,87.35305548,994914,82217453,0.003332611
1603752840,16.66127811,87.35146963,2582338,49572460.5,0.001667
1603752900,17.17654469,87.35120557,1673725,61155260.5,0.001666611
1603752960,16.86076764,87.3521731,1466809,56443843.5,0.003333611
1603753020,16.78031387,87.35641928,1095770,53914958,0.003333333
1603753080,16.90291994,87.36082308,800367.5,51057363,0.0016665
1603753140,16.97753629,87.3596067,16518948.5,77103392.5,0
1603753200,17.74165666,87.36027622,37724720.5,85216347.5,0.00166675
1603753260,17.68137185,87.35874054,40943144,92537416,0.001666667
1603753320,17.85919658,87.36634038,3408934.5,90954951.5,0.001666778
1603753380,16.76730206,87.36528162,4421204.5,59399197.5,0.0016665
1603753440,17.02264792,87.36594556,5014820,54975093,0
1603753500,17.48341742,87.36980757,2605935.5,69583399.5,0.001666528
1603753560,16.82456975,87.36449553,2581783,66517055.5,0.003333444
1603753620,16.87032165,87.36542809,1728637,59488386,0
1603753680,16.70258375,87.36552642,10027503.5,55844708.5,0.001666972
1603753740,17.14226579,87.36294262,10554127.5,57058366,0
1603753800,18.05417104,87.36416711,151302478,72221732,0
1603753860,17.60381077,87.35555818,80105213.5,78130442,0.00499925
1603753920,17.36453366,87.35472496,1671344.5,71240667,0
1603753980,17.20962501,87.35927372,1109881,61132738,0.003333333
1603754040,17.354921,87.35826007,2037289,59092316,0.001666611
1603754100,17.50179424,87.35871266,15200096,68060057,0
1603754160,17.10249743,87.3592134,1520133,83068651,0
1603754220,17.0433313,87.36094928,3390712.5,59782038.5,0.001666167
1603754280,16.99241174,87.3609807,1016146,53037069,0.005001751
1603754340,17.43980512,87.36314079,1480014,63385456,0.003333667
1603754400,17.61229355,87.36557558,2643859,100241867,0
1603754460,17.24750227,87.36380068,1225414.5,66848488,0.001666611
1603754520,17.27840729,87.3662456,1159260,62492178,0.00166675
1603754580,17.02177067,87.36655831,5196507.5,62078426.5,0.003333389
1603754640,16.76224047,87.36700888,2231542,57270629,0
1603754700,17.15190865,87.36858865,1479250.5,66413191.5,0
1603754760,17.08471281,87.36809095,1771784.5,67957177,0.003333556
1603754820,16.84926858,87.37478864,2451045.5,61981079,0.001666611
1603754880,18.05117624,87.37395086,1193607,85060727,0.004999333
1603754940,17.82764327,87.37510895,4330257,103052979,0
